ID,Sales
280879,199
280880,199
280881,199
280882,199
280883,200
280884,203
280885,207
280886,206
280887,189
280888,168
280889,166
280890,162
280891,161
280892,172
280893,199
280894,199
280895,199
280896,199
280897,200
280898,203
280899,207
280900,206
280901,189
280902,168
280903,166
280904,162
280905,161
280906,172
280907,199
280908,199
280909,199
280910,199
280911,200
280912,203
280913,207
280914,206
281797,81
281798,83
281799,84
281800,84
281801,81
281802,77
281803,76
281804,75
281805,74
281806,76
281807,81
281808,81
281809,81
281810,81
281811,81
281812,83
281813,84
281814,84
281815,81
281816,77
281817,76
281818,75
281819,74
281820,76
281821,81
281822,81
281823,81
281824,81
281825,81
281826,83
281827,84
281828,84
281829,81
281830,77
281831,76
281832,75
281833,74
281834,76
281835,81
281836,81
281837,81
281838,81
281839,81
281840,83
281841,84
281842,84
281843,81
281844,77
281845,76
281846,75
281847,74
281848,76
281849,81
281850,81
281851,81
281852,81
281853,81
281854,83
281855,84
281856,84
282739,190
282740,191
282741,194
282742,195
282743,188
282744,175
282745,172
282746,167
282747,173
282748,176
282749,188
282750,188
282751,188
282752,189
282753,190
282754,191
282755,195
282756,196
282757,188
282758,176
282759,174
282760,171
282761,170
282762,176
282763,188
282764,188
282765,188
282766,189
282767,190
282768,191
282769,195
282770,196
282771,188
282772,176
282773,174
282774,171
282775,170
282776,176
282777,188
282778,188
282779,188
282780,189
282781,190
282782,191
282783,195
282784,196
282785,188
282786,176
282787,174
282788,171
282789,170
282790,176
282791,188
282792,188
282793,188
282794,189
282795,190
282796,191
282797,195
282798,196
283681,166
283682,167
283683,169
283684,167
283685,155
283686,144
283687,140
283688,135
283689,136
283690,152
283691,165
283692,165
283693,165
283694,166
283695,166
283696,167
283697,169
283698,168
283699,157
283700,146
283701,144
283702,142
283703,143
283704,152
283705,165
283706,165
283707,165
283708,166
283709,166
283710,167
283711,169
283712,168
283713,157
283714,146
283715,144
283716,142
283717,143
283718,152
283719,165
283720,165
283721,165
283722,166
283723,166
283724,167
283725,169
283726,168
283727,157
283728,146
283729,144
283730,142
283731,143
283732,152
283733,165
283734,165
283735,165
283736,166
283737,166
283738,167
283739,169
283740,168
284623,116
284624,118
284625,120
284626,119
284627,114
284628,103
284629,100
284630,97
284631,105
284632,103
284633,115
284634,115
284635,115
284636,116
284637,116
284638,118
284639,119
284640,120
284641,114
284642,104
284643,102
284644,100
284645,100
284646,103
284647,115
284648,115
284649,115
284650,116
284651,116
284652,118
284653,119
284654,120
284655,114
284656,104
284657,102
284658,100
284659,100
284660,103
284661,115
284662,115
284663,115
284664,116
284665,116
284666,118
284667,119
284668,120
284669,114
284670,104
284671,102
284672,100
284673,100
284674,103
284675,115
284676,115
284677,115
284678,116
284679,116
284680,118
284681,119
284682,120
285381,113
285382,115
285383,117
285384,116
285385,107
285386,97
285387,95
285388,94
285389,99
285390,101
285391,112
285392,112
285393,112
285394,113
285395,113
285396,115
285397,117
285398,116
285399,107
285400,98
285401,96
285402,95
285403,96
285404,101
285405,112
285406,112
285407,112
285408,113
285409,113
285410,115
285411,117
285412,116
285413,107
285414,98
285415,96
285416,95
285417,96
285418,101
285419,112
285420,112
285421,112
285422,113
285423,113
285424,115
285425,117
285426,116
285427,107
285428,98
285429,96
285430,95
285431,96
285432,101
285433,112
285434,112
285435,112
285436,113
285437,113
285438,115
285439,117
285440,116
286323,198
286324,200
286325,202
286326,198
286327,179
286328,164
286329,161
286330,157
286331,156
286332,176
286333,196
286334,196
286335,196
286336,197
286337,198
286338,200
286339,202
286340,199
286341,180
286342,165
286343,163
286344,161
286345,163
286346,176
286347,196
286348,196
286349,196
286350,197
286351,198
286352,200
286353,202
286354,199
286355,180
286356,165
286357,163
286358,161
286359,163
286360,176
286361,196
286362,196
286363,196
286364,197
286365,198
286366,200
286367,202
286368,199
286369,180
286370,165
286371,163
286372,161
286373,163
286374,176
286375,196
286376,196
286377,196
286378,197
286379,198
286380,200
286381,202
286382,199
287265,242
287266,242
287267,244
287268,243
287269,231
287270,220
287271,219
287272,217
287273,216
287274,223
287275,241
287276,241
287277,241
287278,241
287279,242
287280,242
287281,244
287282,243
287283,231
287284,220
287285,219
287286,217
287287,216
287288,223
287289,241
287290,241
287291,241
287292,241
287293,242
287294,242
287295,244
287296,243
287297,231
287298,220
287299,219
287300,217
287301,216
287302,223
287303,241
287304,241
287305,241
287306,241
287307,242
287308,242
287309,244
287310,243
287311,231
287312,220
287313,219
287314,217
287315,216
287316,223
287317,241
287318,241
287319,241
287320,241
287321,242
287322,242
287323,244
287324,243
288207,81
288208,82
288209,85
288210,85
288211,79
288212,72
288213,70
288214,69
288215,69
288216,72
288217,80
288218,80
288219,80
288220,80
288221,81
288222,82
288223,85
288224,85
288225,79
288226,72
288227,70
288228,69
288229,69
288230,72
288231,80
288232,80
288233,80
288234,80
288235,81
288236,82
288237,85
288238,85
288239,79
288240,72
288241,70
288242,69
288243,69
288244,72
288245,80
288246,80
288247,80
288248,80
288249,81
288250,82
288251,85
288252,85
288253,79
288254,72
288255,70
288256,69
288257,69
288258,72
288259,80
288260,80
288261,80
288262,80
288263,81
288264,82
288265,85
288266,85
289149,76
289150,76
289151,76
289152,75
289153,72
289154,71
289155,70
289156,70
289157,70
289158,72
289159,75
289160,75
289161,75
289162,75
289163,76
289164,76
289165,76
289166,75
289167,72
289168,71
289169,70
289170,70
289171,70
289172,72
289173,75
289174,75
289175,75
289176,75
289177,76
289178,76
289179,76
289180,75
289181,72
289182,71
289183,70
289184,70
289185,70
289186,72
289187,75
289188,75
289189,75
289190,75
289191,76
289192,76
289193,76
289194,75
289195,72
289196,71
289197,70
289198,70
289199,70
289200,72
289201,75
289202,75
289203,75
289204,75
289205,76
289206,76
289207,76
289208,75
290091,131
290092,132
290093,132
290094,128
290095,116
290096,109
290097,108
290098,107
290099,108
290100,114
290101,131
290102,131
290103,131
290104,131
290105,131
290106,132
290107,132
290108,128
290109,116
290110,109
290111,108
290112,107
290113,108
290114,114
290115,131
290116,131
290117,131
290118,131
290119,131
290120,132
290121,132
290122,128
290123,116
290124,109
290125,108
290126,107
290127,108
290128,114
290129,131
290130,131
290131,131
290132,131
290133,131
290134,132
290135,132
290136,128
290137,116
290138,109
290139,108
290140,107
290141,108
290142,114
290143,131
290144,131
290145,131
290146,131
290147,131
290148,132
290149,132
290150,128
291033,81
291034,82
291035,83
291036,82
291037,76
291038,70
291039,69
291040,68
291041,69
291042,73
291043,79
291044,79
291045,79
291046,80
291047,81
291048,82
291049,83
291050,82
291051,76
291052,70
291053,69
291054,68
291055,69
291056,73
291057,79
291058,79
291059,79
291060,80
291061,81
291062,82
291063,83
291064,82
291065,76
291066,70
291067,69
291068,68
291069,69
291070,73
291071,79
291072,79
291073,79
291074,80
291075,81
291076,82
291077,83
291078,82
291079,76
291080,70
291081,69
291082,68
291083,69
291084,73
291085,79
291086,79
291087,79
291088,80
291089,81
291090,82
291091,83
291092,82
291975,104
291976,104
291977,102
291978,96
291979,83
291980,82
291981,82
291982,84
291983,89
291984,100
291985,102
291986,102
291987,102
291988,103
291989,104
291990,104
291991,102
291992,96
291993,83
291994,82
291995,82
291996,84
291997,89
291998,100
291999,102
292000,102
292001,102
292002,103
292003,104
292004,104
292005,102
292006,96
292007,83
292008,82
292009,82
292010,84
292011,89
292012,100
292013,102
292014,102
292015,102
292016,103
292017,104
292018,104
292019,102
292020,96
292021,83
292022,82
292023,82
292024,84
292025,89
292026,100
292027,102
292028,102
292029,102
292030,103
292031,104
292032,104
292033,102
292034,96
292917,104
292918,105
292919,106
292920,106
292921,101
292922,91
292923,90
292924,88
292925,87
292926,93
292927,102
292928,102
292929,102
292930,103
292931,104
292932,105
292933,107
292934,107
292935,101
292936,91
292937,90
292938,88
292939,89
292940,93
292941,102
292942,102
292943,102
292944,103
292945,104
292946,105
292947,107
292948,107
292949,101
292950,91
292951,90
292952,88
292953,89
292954,93
292955,102
292956,102
292957,102
292958,103
292959,104
292960,105
292961,107
292962,107
292963,101
292964,91
292965,90
292966,88
292967,89
292968,93
292969,102
292970,102
292971,102
292972,103
292973,104
292974,105
292975,107
292976,107
293859,94
293860,96
293861,99
293862,101
293863,97
293864,84
293865,81
293866,79
293867,82
293868,83
293869,93
293870,93
293871,93
293872,93
293873,94
293874,96
293875,99
293876,101
293877,98
293878,85
293879,83
293880,81
293881,80
293882,83
293883,93
293884,93
293885,93
293886,93
293887,94
293888,96
293889,99
293890,101
293891,98
293892,85
293893,83
293894,81
293895,80
293896,83
293897,93
293898,93
293899,93
293900,93
293901,94
293902,96
293903,99
293904,101
293905,98
293906,85
293907,83
293908,81
293909,80
293910,83
293911,93
293912,93
293913,93
293914,93
293915,94
293916,96
293917,99
293918,101
294801,117
294802,118
294803,120
294804,118
294805,109
294806,100
294807,98
294808,97
294809,101
294810,105
294811,117
294812,117
294813,117
294814,117
294815,117
294816,118
294817,120
294818,119
294819,110
294820,101
294821,100
294822,99
294823,100
294824,105
294825,117
294826,117
294827,117
294828,117
294829,117
294830,118
294831,120
294832,119
294833,110
294834,101
294835,100
294836,99
294837,100
294838,105
294839,117
294840,117
294841,117
294842,117
294843,117
294844,118
294845,120
294846,119
294847,110
294848,101
294849,100
294850,99
294851,100
294852,105
294853,117
294854,117
294855,117
294856,117
294857,117
294858,118
294859,120
294860,119
295743,87
295744,89
295745,91
295746,90
295747,83
295748,75
295749,74
295750,72
295751,72
295752,77
295753,86
295754,86
295755,86
295756,87
295757,87
295758,89
295759,91
295760,90
295761,83
295762,75
295763,74
295764,72
295765,72
295766,77
295767,86
295768,86
295769,86
295770,87
295771,87
295772,89
295773,91
295774,90
295775,83
295776,75
295777,74
295778,72
295779,72
295780,77
295781,86
295782,86
295783,86
295784,87
295785,87
295786,89
295787,91
295788,90
295789,83
295790,75
295791,74
295792,72
295793,72
295794,77
295795,86
295796,86
295797,86
295798,87
295799,87
295800,89
295801,91
295802,90
296685,80
296686,83
296687,87
296688,91
296689,88
296690,74
296691,70
296692,64
296693,64
296694,69
296695,78
296696,78
296697,78
296698,79
296699,80
296700,83
296701,87
296702,91
296703,89
296704,75
296705,73
296706,69
296707,67
296708,69
296709,78
296710,78
296711,78
296712,79
296713,80
296714,83
296715,87
296716,91
296717,89
296718,75
296719,73
296720,69
296721,67
296722,69
296723,78
296724,78
296725,78
296726,79
296727,80
296728,83
296729,87
296730,91
296731,89
296732,75
296733,73
296734,69
296735,67
296736,69
296737,78
296738,78
296739,78
296740,79
296741,80
296742,83
296743,87
296744,91
297443,138
297444,141
297445,146
297446,151
297447,147
297448,124
297449,121
297450,116
297451,123
297452,120
297453,138
297454,138
297455,138
297456,138
297457,138
297458,141
297459,146
297460,151
297461,147
297462,125
297463,122
297464,118
297465,116
297466,120
297467,138
297468,138
297469,138
297470,138
297471,138
297472,141
297473,146
297474,151
297475,147
297476,125
297477,122
297478,118
297479,116
297480,120
297481,138
297482,138
297483,138
297484,138
297485,138
297486,141
297487,146
297488,151
297489,147
297490,125
297491,122
297492,118
297493,116
297494,120
297495,138
297496,138
297497,138
297498,138
297499,138
297500,141
297501,146
297502,151
298385,124
298386,127
298387,131
298388,131
298389,121
298390,105
298391,102
298392,100
298393,104
298394,106
298395,123
298396,123
298397,123
298398,124
298399,124
298400,127
298401,130
298402,131
298403,121
298404,105
298405,103
298406,99
298407,99
298408,106
298409,123
298410,123
298411,123
298412,124
298413,124
298414,127
298415,130
298416,131
298417,121
298418,105
298419,103
298420,99
298421,99
298422,106
298423,123
298424,123
298425,123
298426,124
298427,124
298428,127
298429,130
298430,131
298431,121
298432,105
298433,103
298434,99
298435,99
298436,106
298437,123
298438,123
298439,123
298440,124
298441,124
298442,127
298443,130
298444,131
299143,73
299144,74
299145,76
299146,74
299147,67
299148,57
299149,54
299150,54
299151,60
299152,63
299153,72
299154,72
299155,72
299156,72
299157,73
299158,74
299159,76
299160,75
299161,68
299162,60
299163,58
299164,57
299165,58
299166,63
299167,72
299168,72
299169,72
299170,72
299171,73
299172,74
299173,76
299174,75
299175,68
299176,60
299177,58
299178,57
299179,58
299180,63
299181,72
299182,72
299183,72
299184,72
299185,73
299186,74
299187,76
299188,75
299189,68
299190,60
299191,58
299192,57
299193,58
299194,63
299195,72
299196,72
299197,72
299198,72
299199,73
299200,74
299201,76
299202,75
300085,163
300086,165
300087,167
300088,170
300089,162
300090,143
300091,141
300092,137
300093,139
300094,144
300095,161
300096,161
300097,161
300098,162
300099,163
300100,165
300101,168
300102,169
300103,162
300104,144
300105,142
300106,139
300107,138
300108,144
300109,161
300110,161
300111,161
300112,162
300113,163
300114,165
300115,168
300116,169
300117,162
300118,144
300119,142
300120,139
300121,138
300122,144
300123,161
300124,161
300125,161
300126,162
300127,163
300128,165
300129,168
300130,169
300131,162
300132,144
300133,142
300134,139
300135,138
300136,144
300137,161
300138,161
300139,161
300140,162
300141,163
300142,165
300143,168
300144,169
300843,97
300844,98
300845,97
300846,93
300847,81
300848,70
300849,68
300850,68
300851,77
300852,83
300853,96
300854,96
300855,96
300856,97
300857,97
300858,98
300859,97
300860,94
300861,82
300862,72
300863,72
300864,72
300865,75
300866,83
300867,96
300868,96
300869,96
300870,97
300871,97
300872,98
300873,97
300874,94
300875,82
300876,72
300877,72
300878,72
300879,75
300880,83
300881,96
300882,96
300883,96
300884,97
300885,97
300886,98
300887,97
300888,94
300889,82
300890,72
300891,72
300892,72
300893,75
300894,83
300895,96
300896,96
300897,96
300898,97
300899,97
300900,98
300901,97
300902,94
301785,91
301786,92
301787,94
301788,94
301789,88
301790,82
301791,81
301792,79
301793,79
301794,84
301795,90
301796,90
301797,90
301798,90
301799,91
301800,92
301801,94
301802,94
301803,88
301804,82
301805,81
301806,79
301807,79
301808,84
301809,90
301810,90
301811,90
301812,90
301813,91
301814,92
301815,94
301816,94
301817,88
301818,82
301819,81
301820,79
301821,79
301822,84
301823,90
301824,90
301825,90
301826,90
301827,91
301828,92
301829,94
301830,94
301831,88
301832,82
301833,81
301834,79
301835,79
301836,84
301837,90
301838,90
301839,90
301840,90
301841,91
301842,92
301843,94
301844,94
302727,158
302728,161
302729,165
302730,168
302731,160
302732,137
302733,134
302734,131
302735,131
302736,138
302737,157
302738,157
302739,157
302740,157
302741,158
302742,161
302743,165
302744,168
302745,160
302746,137
302747,134
302748,131
302749,131
302750,138
302751,157
302752,157
302753,157
302754,157
302755,158
302756,161
302757,165
302758,168
302759,160
302760,137
302761,134
302762,131
302763,131
302764,138
302765,157
302766,157
302767,157
302768,157
302769,158
302770,161
302771,165
302772,168
302773,160
302774,137
302775,134
302776,131
302777,131
302778,138
302779,157
302780,157
302781,157
302782,157
302783,158
302784,161
302785,165
302786,168
303669,188
303670,190
303671,191
303672,189
303673,178
303674,172
303675,170
303676,168
303677,169
303678,178
303679,187
303680,187
303681,187
303682,187
303683,188
303684,190
303685,191
303686,189
303687,178
303688,172
303689,170
303690,168
303691,169
303692,178
303693,187
303694,187
303695,187
303696,187
303697,188
303698,190
303699,191
303700,189
303701,178
303702,172
303703,170
303704,168
303705,169
303706,178
303707,187
303708,187
303709,187
303710,187
303711,188
303712,190
303713,191
303714,189
303715,178
303716,172
303717,170
303718,168
303719,169
303720,178
303721,187
303722,187
303723,187
303724,187
303725,188
303726,190
303727,191
303728,189
304611,102
304612,104
304613,104
304614,99
304615,83
304616,80
304617,78
304618,79
304619,85
304620,91
304621,101
304622,101
304623,101
304624,102
304625,102
304626,104
304627,104
304628,99
304629,84
304630,81
304631,80
304632,79
304633,82
304634,91
304635,101
304636,101
304637,101
304638,102
304639,102
304640,104
304641,104
304642,99
304643,84
304644,81
304645,80
304646,79
304647,82
304648,91
304649,101
304650,101
304651,101
304652,102
304653,102
304654,104
304655,104
304656,99
304657,84
304658,81
304659,80
304660,79
304661,82
304662,91
304663,101
304664,101
304665,101
304666,102
304667,102
304668,104
304669,104
304670,99
305553,79
305554,79
305555,79
305556,77
305557,69
305558,65
305559,64
305560,64
305561,65
305562,70
305563,77
305564,77
305565,77
305566,78
305567,79
305568,79
305569,79
305570,77
305571,69
305572,65
305573,64
305574,64
305575,65
305576,70
305577,77
305578,77
305579,77
305580,78
305581,79
305582,79
305583,79
305584,77
305585,69
305586,65
305587,64
305588,64
305589,65
305590,70
305591,77
305592,77
305593,77
305594,78
305595,79
305596,79
305597,79
305598,77
305599,69
305600,65
305601,64
305602,64
305603,65
305604,70
305605,77
305606,77
305607,77
305608,78
305609,79
305610,79
305611,79
305612,77
306495,249
306496,252
306497,260
306498,266
306499,261
306500,229
306501,223
306502,212
306503,215
306504,222
306505,248
306506,248
306507,248
306508,249
306509,249
306510,252
306511,259
306512,266
306513,262
306514,233
306515,230
306516,223
306517,217
306518,222
306519,248
306520,248
306521,248
306522,249
306523,249
306524,252
306525,259
306526,266
306527,262
306528,233
306529,230
306530,223
306531,217
306532,222
306533,248
306534,248
306535,248
306536,249
306537,249
306538,252
306539,259
306540,266
306541,262
306542,233
306543,230
306544,223
306545,217
306546,222
306547,248
306548,248
306549,248
306550,249
306551,249
306552,252
306553,259
306554,266
307437,111
307438,113
307439,115
307440,115
307441,107
307442,100
307443,98
307444,96
307445,97
307446,102
307447,110
307448,110
307449,110
307450,111
307451,111
307452,113
307453,115
307454,115
307455,107
307456,100
307457,98
307458,96
307459,97
307460,102
307461,110
307462,110
307463,110
307464,111
307465,111
307466,113
307467,115
307468,115
307469,107
307470,100
307471,98
307472,96
307473,97
307474,102
307475,110
307476,110
307477,110
307478,111
307479,111
307480,113
307481,115
307482,115
307483,107
307484,100
307485,98
307486,96
307487,97
307488,102
307489,110
307490,110
307491,110
307492,111
307493,111
307494,113
307495,115
307496,115
308379,104
308380,106
308381,107
308382,107
308383,96
308384,89
308385,85
308386,82
308387,88
308388,93
308389,101
308390,101
308391,101
308392,102
308393,104
308394,106
308395,108
308396,107
308397,97
308398,91
308399,89
308400,87
308401,87
308402,93
308403,101
308404,101
308405,101
308406,102
308407,104
308408,106
308409,108
308410,107
308411,97
308412,91
308413,89
308414,87
308415,87
308416,93
308417,101
308418,101
308419,101
308420,102
308421,104
308422,106
308423,108
308424,107
308425,97
308426,91
308427,89
308428,87
308429,87
308430,93
308431,101
308432,101
308433,101
308434,102
308435,104
308436,106
308437,108
308438,107
309321,84
309322,86
309323,87
309324,83
309325,72
309326,70
309327,68
309328,71
309329,75
309330,84
309331,83
309332,83
309333,83
309334,83
309335,84
309336,86
309337,86
309338,84
309339,73
309340,72
309341,71
309342,71
309343,75
309344,84
309345,83
309346,83
309347,83
309348,83
309349,84
309350,86
309351,86
309352,84
309353,73
309354,72
309355,71
309356,71
309357,75
309358,84
309359,83
309360,83
309361,83
309362,83
309363,84
309364,86
309365,86
309366,84
309367,73
309368,72
309369,71
309370,71
309371,75
309372,84
309373,83
309374,83
309375,83
309376,83
309377,84
309378,86
309379,86
309380,84
310263,75
310264,75
310265,73
310266,70
310267,61
310268,63
310269,62
310270,63
310271,65
310272,69
310273,72
310274,72
310275,72
310276,74
310277,75
310278,75
310279,73
310280,70
310281,61
310282,63
310283,62
310284,63
310285,65
310286,69
310287,72
310288,72
310289,72
310290,74
310291,75
310292,75
310293,73
310294,70
310295,61
310296,63
310297,62
310298,63
310299,65
310300,69
310301,72
310302,72
310303,72
310304,74
310305,75
310306,75
310307,73
310308,70
310309,61
310310,63
310311,62
310312,63
310313,65
310314,69
310315,72
310316,72
310317,72
310318,74
310319,75
310320,75
310321,73
310322,70
311205,278
311206,280
311207,286
311208,291
311209,283
311210,252
311211,249
311212,244
311213,241
311214,248
311215,277
311216,277
311217,277
311218,277
311219,278
311220,280
311221,286
311222,291
311223,283
311224,252
311225,249
311226,244
311227,241
311228,248
311229,277
311230,277
311231,277
311232,277
311233,278
311234,280
311235,286
311236,291
311237,283
311238,252
311239,249
311240,244
311241,241
311242,248
311243,277
311244,277
311245,277
311246,277
311247,278
311248,280
311249,286
311250,291
311251,283
311252,252
311253,249
311254,244
311255,241
311256,248
311257,277
311258,277
311259,277
311260,277
311261,278
311262,280
311263,286
311264,291
312147,175
312148,179
312149,187
312150,195
312151,192
312152,160
312153,157
312154,150
312155,144
312156,147
312157,173
312158,173
312159,173
312160,174
312161,175
312162,179
312163,187
312164,195
312165,192
312166,160
312167,157
312168,150
312169,144
312170,147
312171,173
312172,173
312173,173
312174,174
312175,175
312176,179
312177,187
312178,195
312179,192
312180,160
312181,157
312182,150
312183,144
312184,147
312185,173
312186,173
312187,173
312188,174
312189,175
312190,179
312191,187
312192,195
312193,192
312194,160
312195,157
312196,150
312197,144
312198,147
312199,173
312200,173
312201,173
312202,174
312203,175
312204,179
312205,187
312206,195
313089,120
313090,123
313091,127
313092,130
313093,124
313094,107
313095,104
313096,100
313097,99
313098,104
313099,119
313100,119
313101,119
313102,119
313103,120
313104,123
313105,127
313106,130
313107,124
313108,107
313109,104
313110,100
313111,99
313112,104
313113,119
313114,119
313115,119
313116,119
313117,120
313118,123
313119,127
313120,130
313121,124
313122,107
313123,104
313124,100
313125,99
313126,104
313127,119
313128,119
313129,119
313130,119
313131,120
313132,123
313133,127
313134,130
313135,124
313136,107
313137,104
313138,100
313139,99
313140,104
313141,119
313142,119
313143,119
313144,119
313145,120
313146,123
313147,127
313148,130
314031,111
314032,112
314033,114
314034,112
314035,103
314036,95
314037,93
314038,92
314039,104
314040,99
314041,109
314042,109
314043,109
314044,110
314045,111
314046,112
314047,114
314048,113
314049,104
314050,97
314051,96
314052,94
314053,95
314054,99
314055,109
314056,109
314057,109
314058,110
314059,111
314060,112
314061,114
314062,113
314063,104
314064,97
314065,96
314066,94
314067,95
314068,99
314069,109
314070,109
314071,109
314072,110
314073,111
314074,112
314075,114
314076,113
314077,104
314078,97
314079,96
314080,94
314081,95
314082,99
314083,109
314084,109
314085,109
314086,110
314087,111
314088,112
314089,114
314090,113
314973,122
314974,125
314975,131
314976,134
314977,126
314978,104
314979,100
314980,94
314981,101
314982,102
314983,120
314984,120
314985,120
314986,120
314987,122
314988,125
314989,131
314990,134
314991,127
314992,105
314993,102
314994,97
314995,96
314996,102
314997,120
314998,120
314999,120
315000,120
315001,122
315002,125
315003,131
315004,134
315005,127
315006,105
315007,102
315008,97
315009,96
315010,102
315011,120
315012,120
315013,120
315014,120
315015,122
315016,125
315017,131
315018,134
315019,127
315020,105
315021,102
315022,97
315023,96
315024,102
315025,120
315026,120
315027,120
315028,120
315029,122
315030,125
315031,131
315032,134
315915,97
315916,98
315917,98
315918,96
315919,88
315920,84
315921,83
315922,82
315923,84
315924,90
315925,96
315926,96
315927,96
315928,96
315929,97
315930,98
315931,98
315932,96
315933,88
315934,84
315935,83
315936,82
315937,84
315938,90
315939,96
315940,96
315941,96
315942,96
315943,97
315944,98
315945,98
315946,96
315947,88
315948,84
315949,83
315950,82
315951,84
315952,90
315953,96
315954,96
315955,96
315956,96
315957,97
315958,98
315959,98
315960,96
315961,88
315962,84
315963,83
315964,82
315965,84
315966,90
315967,96
315968,96
315969,96
315970,96
315971,97
315972,98
315973,98
315974,96
316857,73
316858,76
316859,76
316860,72
316861,58
316862,54
316863,52
316864,52
316865,54
316866,61
316867,70
316868,70
316869,70
316870,71
316871,73
316872,76
316873,76
316874,72
316875,58
316876,54
316877,52
316878,52
316879,54
316880,61
316881,70
316882,70
316883,70
316884,71
316885,73
316886,76
316887,76
316888,72
316889,58
316890,54
316891,52
316892,52
316893,54
316894,61
316895,70
316896,70
316897,70
316898,71
316899,73
316900,76
316901,76
316902,72
316903,58
316904,54
316905,52
316906,52
316907,54
316908,61
316909,70
316910,70
316911,70
316912,71
316913,73
316914,76
316915,76
316916,72
317799,173
317800,174
317801,171
317802,162
317803,142
317804,142
317805,141
317806,142
317807,148
317808,162
317809,170
317810,170
317811,170
317812,172
317813,173
317814,174
317815,171
317816,162
317817,142
317818,142
317819,141
317820,142
317821,148
317822,162
317823,170
317824,170
317825,170
317826,172
317827,173
317828,174
317829,171
317830,162
317831,142
317832,142
317833,141
317834,142
317835,148
317836,162
317837,170
317838,170
317839,170
317840,172
317841,173
317842,174
317843,171
317844,162
317845,142
317846,142
317847,141
317848,142
317849,148
317850,162
317851,170
317852,170
317853,170
317854,172
317855,173
317856,174
317857,171
317858,162
318557,103
318558,104
318559,107
318560,108
318561,103
318562,93
318563,90
318564,89
318565,99
318566,95
318567,102
318568,102
318569,102
318570,102
318571,103
318572,104
318573,107
318574,108
318575,104
318576,96
318577,94
318578,93
318579,92
318580,95
318581,102
318582,102
318583,102
318584,102
318585,103
318586,104
318587,107
318588,108
318589,104
318590,96
318591,94
318592,93
318593,92
318594,95
318595,102
318596,102
318597,102
318598,102
318599,103
318600,104
318601,107
318602,108
318603,104
318604,96
318605,94
318606,93
318607,92
318608,95
318609,102
318610,102
318611,102
318612,102
318613,103
318614,104
318615,107
318616,108
319315,122
319316,126
319317,133
319318,137
319319,131
319320,107
319321,101
319322,95
319323,100
319324,101
319325,121
319326,121
319327,121
319328,121
319329,122
319330,126
319331,133
319332,137
319333,132
319334,110
319335,106
319336,101
319337,97
319338,101
319339,121
319340,121
319341,121
319342,121
319343,122
319344,126
319345,133
319346,137
319347,132
319348,110
319349,106
319350,101
319351,97
319352,101
319353,121
319354,121
319355,121
319356,121
319357,122
319358,126
319359,133
319360,137
319361,132
319362,110
319363,106
319364,101
319365,97
319366,101
319367,121
319368,121
319369,121
319370,121
319371,122
319372,126
319373,133
319374,137
320257,121
320258,123
320259,125
320260,126
320261,120
320262,108
320263,106
320264,103
320265,103
320266,108
320267,120
320268,120
320269,120
320270,120
320271,121
320272,123
320273,125
320274,126
320275,120
320276,108
320277,106
320278,103
320279,103
320280,108
320281,120
320282,120
320283,120
320284,120
320285,121
320286,123
320287,125
320288,126
320289,120
320290,108
320291,106
320292,103
320293,103
320294,108
320295,120
320296,120
320297,120
320298,120
320299,121
320300,123
320301,125
320302,126
320303,120
320304,108
320305,106
320306,103
320307,103
320308,108
320309,120
320310,120
320311,120
320312,120
320313,121
320314,123
320315,125
320316,126
321199,179
321200,180
321201,183
321202,184
321203,176
321204,159
321205,157
321206,153
321207,161
321208,159
321209,178
321210,178
321211,178
321212,179
321213,179
321214,180
321215,183
321216,184
321217,176
321218,159
321219,158
321220,155
321221,154
321222,159
321223,178
321224,178
321225,178
321226,179
321227,179
321228,180
321229,183
321230,184
321231,176
321232,159
321233,158
321234,155
321235,154
321236,159
321237,178
321238,178
321239,178
321240,179
321241,179
321242,180
321243,183
321244,184
321245,176
321246,159
321247,158
321248,155
321249,154
321250,159
321251,178
321252,178
321253,178
321254,179
321255,179
321256,180
321257,183
321258,184
322141,117
322142,119
322143,123
322144,126
322145,122
322146,105
322147,102
322148,98
322149,101
322150,102
322151,117
322152,117
322153,117
322154,117
322155,117
322156,119
322157,123
322158,126
322159,122
322160,106
322161,104
322162,101
322163,99
322164,102
322165,117
322166,117
322167,117
322168,117
322169,117
322170,119
322171,123
322172,126
322173,122
322174,106
322175,104
322176,101
322177,99
322178,102
322179,117
322180,117
322181,117
322182,117
322183,117
322184,119
322185,123
322186,126
322187,122
322188,106
322189,104
322190,101
322191,99
322192,102
322193,117
322194,117
322195,117
322196,117
322197,117
322198,119
322199,123
322200,126
323083,106
323084,109
323085,111
323086,112
323087,105
323088,91
323089,88
323090,88
323091,96
323092,93
323093,105
323094,105
323095,105
323096,105
323097,106
323098,109
323099,112
323100,112
323101,106
323102,93
323103,91
323104,89
323105,89
323106,93
323107,105
323108,105
323109,105
323110,105
323111,106
323112,109
323113,112
323114,112
323115,106
323116,93
323117,91
323118,89
323119,89
323120,93
323121,105
323122,105
323123,105
323124,105
323125,106
323126,109
323127,112
323128,112
323129,106
323130,93
323131,91
323132,89
323133,89
323134,93
323135,105
323136,105
323137,105
323138,105
323139,106
323140,109
323141,112
323142,112
324025,78
324026,80
